Row ID;Order Date;Ship Date;Country;State;Product ID;Category;Product Name;Sales;Quantity;Discount;Profit
1631;8/5/2016;8/5/2016;United States;Ohio;OFF-ST-10002011;Office Supplies;Smead Adjustable Mobile File Trolley with Lockable Top;1006,056;3;0,2;88,0299
1632;8/5/2016;8/5/2016;United States;Ohio;OFF-PA-10002986;Office Supplies;Xerox 1898;10,688;2;0,2;3,7408
1633;8/5/2016;8/5/2016;United States;Ohio;OFF-PA-10004451;Office Supplies;Xerox 222;10,368;2;0,2;3,6288
1634;8/5/2016;8/5/2016;United States;Ohio;OFF-ST-10000649;Office Supplies;Hanging Personal Folder File;25,12;2;0,2;1,57
1635;8/5/2016;8/5/2016;United States;Ohio;TEC-AC-10001465;Technology;SanDisk Cruzer 64 GB USB Flash Drive;58,112;2;0,2;7,264
1636;26/11/2014;2/12/2014;United States;Oregon;OFF-PA-10001166;Office Supplies;Xerox 2;15,552;3;0,2;5,4432
1637;26/11/2014;2/12/2014;United States;Oregon;OFF-ST-10001097;Office Supplies;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;669,08;5;0,2;-167,27
1638;26/11/2014;2/12/2014;United States;Oregon;TEC-PH-10000038;Technology;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;438,336;4;0,2;-87,6672
1639;26/5/2016;1/6/2016;United States;District of Columbia;OFF-PA-10002689;Office Supplies;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);19,44;3;0;9,3312
1640;26/5/2016;1/6/2016;United States;District of Columbia;OFF-BI-10004728;Office Supplies;Wilson Jones Turn Tabs Binder Tool for Ring Binders;9,64;2;0;4,4344
1641;26/5/2016;1/6/2016;United States;District of Columbia;OFF-PA-10004675;Office Supplies;"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""";12,7;2;0;5,842
1642;26/5/2016;1/6/2016;United States;District of Columbia;FUR-FU-10000629;Furniture;9-3/4 Diameter Round Wall Clock;41,37;3;0;17,3754
1643;29/11/2014;4/12/2014;United States;Illinois;OFF-FA-10003112;Office Supplies;Staples;12,624;2;0,2;3,945
1644;19/3/2015;20/3/2015;United States;Washington;OFF-ST-10000142;Office Supplies;Deluxe Rollaway Locking File with Drawer;1247,64;3;0;349,3392
1645;19/3/2015;20/3/2015;United States;Washington;TEC-CO-10001766;Technology;Canon PC940 Copier;3149,93;7;0;1480,4671
1646;19/3/2015;20/3/2015;United States;Washington;OFF-PA-10004359;Office Supplies;Multicolor Computer Printout Paper;209,7;2;0;100,656
1647;1/11/2015;3/11/2015;United States;Pennsylvania;TEC-AC-10002323;Technology;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;35,36;2;0,2;-3,094
1648;1/11/2015;3/11/2015;United States;Pennsylvania;OFF-FA-10001135;Office Supplies;Brites Rubber Bands, 1 1/2 oz. Box;3,168;2;0,2;-0,7128
1649;26/9/2015;29/9/2015;United States;Pennsylvania;OFF-BI-10004224;Office Supplies;Catalog Binders with Expanding Posts;121,104;6;0,7;-100,92
1650;26/9/2015;29/9/2015;United States;Pennsylvania;TEC-PH-10003357;Technology;Grandstream GXP2100 Mainstream Business Phone;45,894;1;0,4;-9,1788
1651;29/8/2014;29/8/2014;United States;California;OFF-PA-10004475;Office Supplies;Xerox 1940;109,92;2;0;53,8608
1652;29/8/2014;29/8/2014;United States;California;OFF-PA-10003001;Office Supplies;Xerox 1986;13,36;2;0;6,4128
1653;18/11/2017;21/11/2017;United States;Washington;OFF-ST-10003442;Office Supplies;Eldon Portable Mobile Manager;169,68;6;0;45,8136
1654;18/11/2017;21/11/2017;United States;Washington;TEC-AC-10003832;Technology;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;132,52;4;0;54,3332
1655;18/11/2017;21/11/2017;United States;Washington;OFF-FA-10000611;Office Supplies;Binder Clips by OIC;2,96;2;0;1,4208
1656;18/11/2017;21/11/2017;United States;Washington;OFF-BI-10001116;Office Supplies;"Wilson Jones 1"" Hanging DublLock Ring Binders";8,448;2;0,2;2,9568
1657;18/11/2017;21/11/2017;United States;Washington;OFF-ST-10000563;Office Supplies;Fellowes Bankers Box Stor/Drawer Steel Plus;95,94;3;0;9,594
1658;12/5/2014;15/5/2014;United States;Wisconsin;FUR-FU-10000010;Furniture;DAX Value U-Channel Document Frames, Easel Back;34,79;7;0;10,7849
1659;20/1/2017;26/1/2017;United States;California;TEC-PH-10004922;Technology;RCA Visys Integrated PBX 8-Line Router;160,776;3;0,2;10,0485
1660;30/10/2017;6/11/2017;United States;Washington;OFF-BI-10004330;Office Supplies;GBC Velobind Prepunched Cover Sets, Regency Series;88,752;3;0,2;27,735
1661;30/10/2017;6/11/2017;United States;Washington;OFF-BI-10002072;Office Supplies;Cardinal Slant-D Ring Binders;13,904;2;0,2;5,214
1662;30/4/2017;6/5/2017;United States;Pennsylvania;TEC-PH-10002549;Technology;Polycom SoundPoint IP 450 VoIP phone;677,58;5;0,4;-158,102
1663;30/4/2017;6/5/2017;United States;Pennsylvania;OFF-BI-10002353;Office Supplies;GBC VeloBind Cover Sets;13,896;3;0,7;-9,264
1664;24/11/2016;26/11/2016;United States;Texas;OFF-ST-10001325;Office Supplies;Sterilite Officeware Hinged File Box;41,92;5;0,2;3,668
1665;24/11/2016;26/11/2016;United States;Texas;TEC-AC-10002049;Technology;Logitech G19 Programmable Gaming Keyboard;297,576;3;0,2;-7,4394
1666;24/11/2016;26/11/2016;United States;Texas;OFF-FA-10002676;Office Supplies;Colored Push Pins;4,344;3;0,2;0,8688
1667;24/11/2016;26/11/2016;United States;Texas;TEC-AC-10003023;Technology;Logitech G105 Gaming Keyboard;94,992;2;0,2;-2,3748
1668;24/11/2016;26/11/2016;United States;Texas;OFF-PA-10000167;Office Supplies;Xerox 1925;74,352;3;0,2;23,235
1669;24/11/2016;26/11/2016;United States;Texas;OFF-AR-10003405;Office Supplies;Dixon My First Ticonderoga Pencil, #2;14,04;3;0,2;1,5795
1670;10/1/2015;15/1/2015;United States;New York;FUR-TA-10001889;Furniture;Bush Advantage Collection Racetrack Conference Table;1018,104;4;0,4;-373,3048
1671;19/10/2017;26/10/2017;United States;Texas;TEC-PH-10002185;Technology;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;16,68;3;0,2;5,2125
1672;22/3/2016;25/3/2016;United States;Nevada;TEC-AC-10001013;Technology;Logitech ClearChat Comfort/USB Headset H390;58,58;2;0;19,3314
1673;3/7/2017;7/7/2017;United States;Texas;TEC-PH-10002726;Technology;netTALK DUO VoIP Telephone Service;167,968;4;0,2;62,988
1674;11/12/2015;12/12/2015;United States;Virginia;OFF-LA-10003930;Office Supplies;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;196,62;2;0;96,3438
1675;17/9/2015;21/9/2015;United States;Texas;FUR-FU-10003535;Furniture;Howard Miller Distant Time Traveler Alarm Clock;21,936;2;0,6;-10,4196
1676;17/9/2015;21/9/2015;United States;Texas;OFF-BI-10000088;Office Supplies;GBC Imprintable Covers;6,588;3;0,8;-10,2114
1677;18/5/2016;24/5/2016;United States;California;OFF-ST-10000604;Office Supplies;Home/Office Personal File Carts;104,28;3;0;26,07
1678;18/5/2016;24/5/2016;United States;California;OFF-PA-10004040;Office Supplies;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);17,94;3;0;8,7906
1679;7/9/2014;13/9/2014;United States;Pennsylvania;OFF-ST-10002344;Office Supplies;"Carina 42""Hx23 3/4""W Media Storage Unit";64,784;1;0,2;-14,5764
1680;7/9/2014;13/9/2014;United States;Pennsylvania;TEC-PH-10003589;Technology;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;32,382;3;0,4;4,3176
1681;7/9/2014;13/9/2014;United States;Pennsylvania;FUR-FU-10000758;Furniture;DAX Natural Wood-Tone Poster Frame;42,368;2;0,2;8,4736
1682;7/9/2014;13/9/2014;United States;Pennsylvania;TEC-MA-10004679;Technology;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;399,54;4;0,7;-559,356
1683;29/9/2016;1/10/2016;United States;California;OFF-PA-10000176;Office Supplies;Xerox 1887;18,97;1;0;9,1056
1684;7/11/2016;12/11/2016;United States;California;FUR-FU-10002597;Furniture;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;14,82;3;0;6,2244
1685;24/4/2017;27/4/2017;United States;Pennsylvania;OFF-AP-10002495;Office Supplies;Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets;99,28;2;0,2;12,41
1686;24/4/2017;27/4/2017;United States;Pennsylvania;OFF-BI-10002813;Office Supplies;Avery Reinforcements for Hole-Punch Pages;1,188;2;0,7;-0,99
1687;24/4/2017;27/4/2017;United States;Pennsylvania;OFF-BI-10002414;Office Supplies;GBC ProClick Spines for 32-Hole Punch;7,518;2;0,7;-5,7638
1688;10/12/2017;12/12/2017;United States;Pennsylvania;OFF-PA-10000788;Office Supplies;Xerox 210;10,368;2;0,2;3,6288
1689;10/12/2017;12/12/2017;United States;Pennsylvania;FUR-FU-10004306;Furniture;Electrix Halogen Magnifier Lamp;310,88;2;0,2;23,316
1690;16/8/2014;20/8/2014;United States;Pennsylvania;FUR-TA-10001539;Furniture;Chromcraft Rectangular Conference Tables;853,092;6;0,4;-227,4912
1691;9/12/2017;15/12/2017;United States;Indiana;OFF-PA-10000575;Office Supplies;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;33,45;5;0;15,387
1692;9/12/2017;15/12/2017;United States;Indiana;OFF-BI-10004182;Office Supplies;Economy Binders;10,4;5;0;5,096
1693;14/3/2016;19/3/2016;United States;Ohio;FUR-FU-10004020;Furniture;Advantus Panel Wall Acrylic Frame;21,88;5;0,2;6,2905
1694;26/6/2016;29/6/2016;United States;Texas;TEC-AC-10003133;Technology;Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive;13,616;2;0,2;3,5742
1695;25/9/2015;28/9/2015;United States;New Jersey;TEC-AC-10002006;Technology;Memorex Micro Travel Drive 16 GB;63,96;4;0;19,8276
1696;25/9/2015;28/9/2015;United States;New Jersey;OFF-BI-10003314;Office Supplies;Tuff Stuff Recycled Round Ring Binders;14,46;3;0;7,0854
1697;25/9/2015;28/9/2015;United States;New Jersey;TEC-PH-10002726;Technology;netTALK DUO VoIP Telephone Service;104,98;2;0;52,49
1698;27/12/2015;31/12/2015;United States;California;OFF-AP-10000240;Office Supplies;Belkin F9G930V10-GRY 9 Outlet Surge;106,96;2;0;31,0184
1699;27/12/2015;31/12/2015;United States;California;OFF-LA-10002381;Office Supplies;Avery 497;21,56;7;0;10,3488
1700;3/6/2014;7/6/2014;United States;Washington;FUR-TA-10004086;Furniture;KI Adjustable-Height Table;515,88;6;0;113,4936
1701;13/7/2015;15/7/2015;United States;New York;OFF-BI-10000320;Office Supplies;GBC Plastic Binding Combs;11,808;2;0,2;4,2804
1702;13/7/2015;15/7/2015;United States;New York;FUR-CH-10000595;Furniture;Safco Contoured Stacking Chairs;1931,04;9;0,1;321,84
1703;13/7/2015;15/7/2015;United States;New York;OFF-PA-10000349;Office Supplies;Easy-staple paper;9,96;2;0;4,6812
1704;2/2/2014;6/2/2014;United States;California;OFF-FA-10001843;Office Supplies;Staples;12,35;5;0;5,8045
1705;8/3/2016;8/3/2016;United States;Arizona;OFF-BI-10003676;Office Supplies;GBC Standard Recycled Report Covers, Clear Plastic Sheets;9,702;3;0,7;-7,1148
1706;22/11/2015;26/11/2015;United States;Pennsylvania;OFF-BI-10003638;Office Supplies;GBC Durable Plastic Covers;11,61;2;0,7;-9,288
1707;30/10/2017;5/11/2017;United States;California;OFF-LA-10003077;Office Supplies;Avery 500;43,86;6;0;20,6142
1708;30/10/2017;5/11/2017;United States;California;TEC-PH-10003505;Technology;Geemarc AmpliPOWER60;148,48;2;0,2;16,704
1709;30/10/2017;5/11/2017;United States;California;OFF-PA-10003424;Office Supplies;"""While you Were Out"" Message Book, One Form per Page";7,42;2;0;3,71
1710;30/10/2017;5/11/2017;United States;California;FUR-CH-10003061;Furniture;Global Leather Task Chair, Black;71,992;1;0,2;-0,8999
1711;30/10/2017;5/11/2017;United States;California;OFF-AR-10003514;Office Supplies;4009 Highlighters by Sanford;19,9;5;0;6,567
1712;30/10/2017;5/11/2017;United States;California;OFF-AP-10002684;Office Supplies;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;1702,12;14;0;510,636
1713;30/1/2015;4/2/2015;United States;Texas;OFF-PA-10004405;Office Supplies;Rediform Voice Mail Log Books;14,304;6;0,2;5,0064
1714;8/9/2017;13/9/2017;United States;Illinois;FUR-TA-10004289;Furniture;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;765,625;7;0,5;-566,5625
1715;7/10/2017;13/10/2017;United States;California;FUR-BO-10003965;Furniture;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;307,666;2;0,15;-14,4784
1716;30/4/2016;4/5/2016;United States;New York;OFF-BI-10003314;Office Supplies;Tuff Stuff Recycled Round Ring Binders;7,712;2;0,2;2,7956
1717;19/5/2016;24/5/2016;United States;New York;OFF-AP-10001563;Office Supplies;Belkin Premiere Surge Master II 8-outlet surge protector;242,9;5;0;70,441
1718;19/5/2016;24/5/2016;United States;New York;OFF-ST-10004123;Office Supplies;Safco Industrial Wire Shelving System;454,9;5;0;0
1719;19/5/2016;24/5/2016;United States;New York;FUR-FU-10002088;Furniture;Nu-Dell Float Frame 11 x 14 1/2;35,92;4;0;15,0864
1720;19/5/2016;24/5/2016;United States;New York;FUR-FU-10000010;Furniture;DAX Value U-Channel Document Frames, Easel Back;39,76;8;0;12,3256
1721;19/5/2016;24/5/2016;United States;New York;OFF-BI-10002824;Office Supplies;Recycled Easel Ring Binders;47,744;4;0,2;14,92
1722;20/12/2015;25/12/2015;United States;Illinois;TEC-PH-10001061;Technology;Apple iPhone 5C;159,984;2;0,2;11,9988
1723;20/12/2015;25/12/2015;United States;Illinois;TEC-AC-10000736;Technology;Logitech G600 MMO Gaming Mouse;255,968;4;0,2;51,1936
1724;20/12/2015;25/12/2015;United States;Illinois;FUR-BO-10003966;Furniture;Sauder Facets Collection Library, Sky Alder Finish;359,058;3;0,3;-71,8116
1725;19/12/2015;20/12/2015;United States;Pennsylvania;OFF-AP-10000828;Office Supplies;Avanti 4.4 Cu. Ft. Refrigerator;434,352;3;0,2;43,4352
1726;19/12/2015;20/12/2015;United States;Pennsylvania;OFF-AP-10002906;Office Supplies;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;3,552;2;0,2;0,444
1727;19/12/2015;20/12/2015;United States;Pennsylvania;OFF-AP-10003860;Office Supplies;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;88,832;4;0,2;7,7728
1728;29/4/2017;4/5/2017;United States;Ohio;FUR-TA-10001307;Furniture;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;1048,35;5;0,4;-69,89
1729;7/2/2016;7/2/2016;United States;Virginia;TEC-AC-10003063;Technology;Micro Innovations USB RF Wireless Keyboard with Mouse;100;4;0;21
1730;7/2/2016;7/2/2016;United States;Virginia;OFF-LA-10001045;Office Supplies;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;7,83;3;0;3,6018
1731;28/9/2014;3/10/2014;United States;North Carolina;OFF-PA-10001457;Office Supplies;White GlueTop Scratch Pads;96,256;8;0,2;31,2832
1732;28/9/2014;3/10/2014;United States;North Carolina;OFF-PA-10001804;Office Supplies;Xerox 195;10,688;2;0,2;3,7408
1733;10/7/2016;14/7/2016;United States;Texas;OFF-ST-10000689;Office Supplies;Fellowes Strictly Business Drawer File, Letter/Legal Size;338,04;3;0,2;-33,804
1734;10/7/2016;14/7/2016;United States;Texas;OFF-AR-10002135;Office Supplies;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;154,24;4;0,2;17,352
1735;29/7/2017;1/8/2017;United States;North Carolina;OFF-AP-10002082;Office Supplies;Holmes HEPA Air Purifier;34,848;2;0,2;6,534
1736;29/7/2017;1/8/2017;United States;North Carolina;TEC-PH-10003442;Technology;Samsung Replacement EH64AVFWE Premium Headset;22;5;0,2;1,375
1737;29/7/2017;1/8/2017;United States;North Carolina;OFF-AR-10002833;Office Supplies;Newell 322;4,368;3;0,2;0,3822
1738;3/9/2015;9/9/2015;United States;California;OFF-ST-10001325;Office Supplies;Sterilite Officeware Hinged File Box;31,44;3;0;8,4888
1739;3/9/2015;9/9/2015;United States;California;TEC-AC-10003038;Technology;Kingston Digital DataTraveler 16GB USB 2.0;17,9;2;0;3,401
1740;3/9/2015;9/9/2015;United States;California;TEC-AC-10003590;Technology;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;129,45;5;0;46,602
1741;9/8/2014;16/8/2014;United States;California;OFF-LA-10000262;Office Supplies;Avery 494;20,88;8;0;9,6048
1742;30/10/2017;3/11/2017;United States;Pennsylvania;OFF-PA-10004355;Office Supplies;Xerox 231;20,736;4;0,2;7,2576
1743;30/10/2017;3/11/2017;United States;Pennsylvania;FUR-FU-10004415;Furniture;Stacking Tray, Side-Loading, Legal, Smoke;7,168;2;0,2;0,9856
1744;30/10/2017;3/11/2017;United States;Pennsylvania;OFF-ST-10002486;Office Supplies;Eldon Shelf Savers Cubes and Bins;11,168;2;0,2;-2,5128
1745;30/10/2017;3/11/2017;United States;Pennsylvania;TEC-AC-10001142;Technology;First Data FD10 PIN Pad;442,4;7;0,2;-55,3
1746;6/6/2014;9/6/2014;United States;New York;OFF-AR-10002656;Office Supplies;Sanford Liquid Accent Highlighters;13,36;2;0;4,9432
1747;13/8/2016;17/8/2016;United States;North Carolina;OFF-BI-10000138;Office Supplies;Acco Translucent Poly Ring Binders;11,232;8;0,7;-8,2368
1748;13/8/2016;17/8/2016;United States;North Carolina;OFF-PA-10004947;Office Supplies;Easy-staple paper;10,272;3;0,2;3,21
1749;25/4/2014;29/4/2014;United States;Texas;OFF-PA-10003543;Office Supplies;Xerox 1985;10,368;2;0,2;3,6288
1750;25/4/2014;29/4/2014;United States;Texas;OFF-AR-10002221;Office Supplies;12 Colored Short Pencils;6,24;3;0,2;0,546
1751;22/11/2015;27/11/2015;United States;Texas;FUR-TA-10004607;Furniture;Hon 2111 Invitation Series Straight Table;206,962;2;0,3;-32,5226
1752;14/10/2017;17/10/2017;United States;California;FUR-FU-10001918;Furniture;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;9,46;2;0;3,6894
1753;2/12/2017;5/12/2017;United States;California;OFF-ST-10004340;Office Supplies;Fellowes Mobile File Cart, Black;559,62;9;0;151,0974
1754;2/12/2017;5/12/2017;United States;California;OFF-PA-10004475;Office Supplies;Xerox 1940;109,92;2;0;53,8608
1755;2/12/2017;5/12/2017;United States;California;OFF-PA-10003893;Office Supplies;Xerox 1962;8,56;2;0;3,852
1756;8/12/2015;11/12/2015;United States;Texas;OFF-PA-10000100;Office Supplies;Xerox 1945;360,712;11;0,2;130,7581
1757;8/12/2015;11/12/2015;United States;Texas;TEC-PH-10001817;Technology;Wilson Electronics DB Pro Signal Booster;1718,4;6;0,2;150,36
1758;13/7/2015;15/7/2015;United States;Texas;OFF-BI-10001765;Office Supplies;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;41,568;6;0,8;-66,5088
1759;11/5/2014;17/5/2014;United States;Texas;TEC-AC-10001013;Technology;Logitech ClearChat Comfort/USB Headset H390;46,864;2;0,2;7,6154
1760;5/1/2014;12/1/2014;United States;Pennsylvania;OFF-AR-10003478;Office Supplies;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;19,536;3;0,2;4,884
1761;5/9/2015;9/9/2015;United States;California;FUR-BO-10000330;Furniture;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;411,332;4;0,15;-4,8392
1762;5/9/2015;9/9/2015;United States;California;OFF-BI-10001900;Office Supplies;DXL Angle-View Binders with Locking Rings, Black;28,752;6;0,2;9,7038
1763;5/9/2015;9/9/2015;United States;California;FUR-BO-10003159;Furniture;Sauder Camden County Collection Libraries, Planked Cherry Finish;293,199;3;0,15;-20,6964
1764;4/8/2016;8/8/2016;United States;Virginia;OFF-SU-10002573;Office Supplies;"Acme 10"" Easy Grip Assistive Scissors";35,06;2;0;10,518
1765;4/8/2016;8/8/2016;United States;Virginia;OFF-LA-10004484;Office Supplies;Avery 476;4,13;1;0;1,8998
1766;4/8/2016;8/8/2016;United States;Virginia;FUR-FU-10001591;Furniture;Advantus Panel Wall Certificate Holder - 8.5x11;109,8;9;0;46,116
1767;4/8/2016;8/8/2016;United States;Virginia;OFF-LA-10002034;Office Supplies;Avery 478;9,82;2;0;4,8118
1768;22/3/2014;26/3/2014;United States;North Carolina;OFF-BI-10004410;Office Supplies;C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack;7,644;4;0,7;-5,8604
1769;22/3/2014;26/3/2014;United States;North Carolina;OFF-BI-10002735;Office Supplies;GBC Prestige Therm-A-Bind Covers;51,465;5;0,7;-39,4565
1770;2/3/2017;8/3/2017;United States;Texas;OFF-SU-10001935;Office Supplies;Staple remover;6,976;4;0,2;-1,3952
1771;2/3/2017;8/3/2017;United States;Texas;OFF-BI-10003291;Office Supplies;Wilson Jones Leather-Like Binders with DublLock Round Rings;12,222;7;0,8;-20,1663
1772;27/11/2016;29/11/2016;United States;Illinois;OFF-ST-10004337;Office Supplies;SAFCO Commercial Wire Shelving, 72h;97,984;2;0,2;-24,496
1773;27/11/2016;29/11/2016;United States;Illinois;TEC-AC-10001266;Technology;Memorex Micro Travel Drive 8 GB;62,4;6;0,2;19,5
1774;28/4/2014;3/5/2014;United States;Maryland;OFF-BI-10001628;Office Supplies;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";20,86;2;0;9,387
